"machine","capacity","bgmea_num","fac_type","upazila","date_est","exist91","exist00","upaz2011","parent","ipum2011"
52,"40000",711,1,"pallabi",1988,1,1,"302664","030026","030026064"
95,"20000",1021,0.5,"pallabi",1990,1,1,"302664","030026","030026064"
185,"15500",420,0.5,"kotwali-dhk",1987,1,1,"302640","030026","030026040"
38,NA,759,0.5,"pallabi",1989,1,1,"302664","030026","030026064"
112,"15000",2289,0.5,"mohammadpur",1996,0,1,"302650","030026","030026050"
241,"80000",29,0,"double mooring",1985,1,1,"201528","020015","020015028"
425,"45000",835,1,"pallabi",1989,1,1,"302664","030026","030026064"
NA,NA,1023,1,"rampura",1990,1,1,"302667","030026","030026067"
NA,NA,1260,0.5,"kalabagan",1991,1,1,"302633","030026","030026033"
180,"100000",1414,0.5,"darus salam",1992,0,1,"302611","030026","030026011"
144,"150000",1421,1,"tejgaon industrial area",1992,0,1,"302692","030026","030026092"
160,"30000",1871,1,"uttara, bimanbandar",1994,0,1,"302695","030026","030026095"
150,"70000",391,0.5,"gulshan",1987,1,1,"302626","030026","030026026"
120,"156000",245,0.5,"shahbag",1986,1,1,"302675","030026","030026075"
NA,NA,1559,0.5,"demra",1992,0,1,"302612","030026","030026012"
105,"52500",733,0.5,"kotwali",1988,1,1,"201541","020015","020015041"
200,"32000",1184,0.5,"mirpur",1991,1,1,"302648","030026","030026048"
97,"50000",436,0.5,"tejgaon",1987,1,1,"302690","030026","030026090"
180,"75000",915,0.5,"gulshan",1989,1,1,"302626","030026","030026026"
38,"18000",1990,0.5,"mirpur",1995,0,1,"302648","030026","030026048"
102,"60000",1169,0.5,"pallabi",1991,1,1,"302664","030026","030026064"
110,"90000",2039,0.5,"kafrul",1995,0,1,"302630","030026","030026030"
180,"72000",921,0,"kafrul",1989,1,1,"302630","030026","030026030"
140,NA,2923,0,"narayanganj sadar",1999,0,1,"306758","030067","030067058"
135,"54000",1589,0.5,"double mooring",1993,0,1,"201528","020015","020015028"
82,"15000",444,0,"ramna",1987,1,1,"302666","030026","030026066"
38,"18000",2658,1,"narayanganj sadar",1998,0,1,"306758","030067","030067058"
155,"48000",1645,0,"kafrul",1993,0,1,"302630","030026","030026030"
120,"36000",358,0.5,"double mooring",1987,1,1,"201528","020015","020015028"
31,"100000",2057,1,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
125,"50000",2135,1,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
72,"45000",169,0,"mirpur",1986,1,1,"302648","030026","030026048"
14,"8000",1492,0.5,"gulshan",1992,0,1,"302626","030026","030026026"
201,"90000",172,0.5,"faridpur sadar",1986,1,1,"302947","030029","030029047"
NA,NA,2434,1,"kotwali",1997,0,1,"201541","020015","020015041"
27,NA,2433,1,"kotwali",1997,0,1,"201541","020015","020015041"
650,"9600",1230,1,"gazipur sadar",1991,1,1,"303330","030033","030033030"
NA,NA,2298,1,"kalabagan",1996,0,1,"302633","030026","030026033"
117,"60000",1384,0,"tejgaon",1992,0,1,"302690","030026","030026090"
250,"90000",1993,0.5,"kafrul",1995,0,1,"302630","030026","030026030"
NA,NA,1295,0.5,"mirpur",1991,1,1,"302648","030026","030026048"
150,"50000",63,0.5,"motijheel",1985,1,1,"302654","030026","030026054"
124,"18000",537,0.5,"tejgaon industrial area",1988,1,1,"302692","030026","030026092"
84,"37000",2292,0.5,"narayanganj sadar",1996,0,1,"306758","030067","030067058"
150,"170000",767,1,"gulshan",1989,1,1,"302626","030026","030026026"
225,"120000",1344,0.5,"kafrul",1991,1,1,"302630","030026","030026030"
102,"125000",2109,1,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
158,"390000",2066,1,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
315,"70000",697,1,"double mooring",1988,1,1,"201528","020015","020015028"
26,"140000",2250,1,"badda",1996,0,1,"302604","030026","030026004"
176,"60000",653,0.5,"ramna",1988,1,1,"302666","030026","030026066"
97,"100000",2274,0.5,"uttara, bimanbandar",1996,0,1,"302695","030026","030026095"
NA,NA,3175,0.5,"kalabagan",2000,0,1,"302633","030026","030026033"
NA,NA,851,1,"tejgaon",1989,1,1,"302690","030026","030026090"
106,"50000",515,0.5,"mohammadpur",1987,1,1,"302650","030026","030026050"
90,"50000",1063,0.5,"kalabagan",1990,1,1,"302633","030026","030026033"
120,"70000",1640,0.5,"kafrul",1993,0,1,"302630","030026","030026030"
NA,NA,1045,0.5,"narayanganj sadar",1990,1,1,"306758","030067","030067058"
95,"50000",2349,1,"narayanganj sadar",1996,0,1,"306758","030067","030067058"
NA,NA,2244,0.5,"narayanganj sadar",1996,0,1,"306758","030067","030067058"
180,"42000",1419,1,"lalbagh",1992,0,1,"302642","030026","030026042"
120,NA,2497,0.5,"tejgaon industrial area",1997,0,1,"302692","030026","030026092"
58,"40000",540,0.5,"tejgaon industrial area",1988,1,1,"302692","030026","030026092"
NA,NA,168,0.5,"mohammadpur",1986,1,1,"302650","030026","030026050"
80,"48000",1709,0.5,"gulshan",1993,0,1,"302626","030026","030026026"
250,"650000",2094,0.5,"uttara, bimanbandar",1995,0,1,"302695","030026","030026095"
92,NA,2925,0,"tejgaon industrial area",1999,0,1,"302692","030026","030026092"
NA,NA,784,0.5,"new market",1989,1,1,"302663","030026","030026063"
40,"120000",1614,0,"sher-e-bangla nagar",1993,0,1,"302680","030026","030026080"
57,"150000",2050,1,"kalabagan",1995,0,1,"302633","030026","030026033"
160,"40000",1036,0.5,"rupsa",1990,1,1,"404775","040047","040047075"
120,"120000",715,1,"rampura",1988,1,1,"302667","030026","030026067"
50,"30000",404,0,"ramna",1987,1,1,"302666","030026","030026066"
NA,NA,793,0.5,"adabor",1989,1,1,"302602","030026","030026002"
92,"134000",868,0.5,"kafrul",1989,1,1,"302630","030026","030026030"
56,"24000",2959,0,"uttara, bimanbandar",1999,0,1,"302695","030026","030026095"
95,"150000",1445,1,"mohammadpur",1992,0,1,"302650","030026","030026050"
120,"36000",874,0,"mohammadpur",1989,1,1,"302650","030026","030026050"
105,"50000",2636,0,"mirpur",1998,0,1,"302648","030026","030026048"
250,"1560000",1194,1,"savar",1991,1,1,"302672","030026","030026072"
100,"36000",1537,0,"rampura",1992,0,1,"302667","030026","030026067"
65,"200000",2498,1,"narayanganj sadar",1997,0,1,"306758","030067","030067058"
140,"36000",184,0,"gulshan",1986,1,1,"302626","030026","030026026"
59,NA,2601,0,"ramna",1998,0,1,"302666","030026","030026066"
44,"20000",1969,0.5,"tejgaon",1994,0,1,"302690","030026","030026090"
80,"60000",600,0.5,"motijheel",1988,1,1,"302654","030026","030026054"
100,"120000",2038,1,"rampura",1995,0,1,"302667","030026","030026067"
104,"60000",91,1,"tejgaon",1985,1,1,"302690","030026","030026090"
90,"15000",1735,0,"badda",1993,0,1,"302604","030026","030026004"
450,"120000",541,1,"tejgaon",1988,1,1,"302690","030026","030026090"
105,"50000",185,0,"narayanganj sadar",1986,1,1,"306758","030067","030067058"
135,"100000",192,0,"gulshan",1986,1,1,"302626","030026","030026026"
170,"70000",636,0.5,"tejgaon",1988,1,1,"302690","030026","030026090"
NA,NA,1595,0.5,"tejgaon",1993,0,1,"302690","030026","030026090"
200,"40000",559,0,"pallabi",1988,1,1,"302664","030026","030026064"
NA,NA,1604,1,"jatrabari",1993,0,1,"302629","030026","030026029"
52,"30000",631,0,"mirpur",1988,1,1,"302648","030026","030026048"
227,NA,2683,0.5,"narayanganj sadar",1998,0,1,"306758","030067","030067058"
NA,NA,1931,1,"kotwali-dhk",1994,0,1,"302640","030026","030026040"
180,"80000",1406,1,"kotwali",1992,0,1,"201541","020015","020015041"
NA,NA,791,0.5,"dhanmondi",1989,1,1,"302616","030026","030026016"
NA,NA,473,0.5,"kafrul",1987,1,1,"302630","030026","030026030"
75,"15000",1397,0,"mirpur",1992,0,1,"302648","030026","030026048"
150,"60000",194,0.5,"dhanmondi",1986,1,1,"302616","030026","030026016"
100,NA,1590,1,"adabor",1993,0,1,"302602","030026","030026002"
90,"100000",815,0.5,"narayanganj sadar",1989,1,1,"306758","030067","030067058"
118,"150000",911,0.5,"pallabi",1989,1,1,"302664","030026","030026064"
169,"55000",325,0.5,"double mooring",1986,1,1,"201528","020015","020015028"
95,"50000",1658,0,"mohammadpur",1993,0,1,"302650","030026","030026050"
663,"75000",1449,1,"double mooring",1992,0,1,"201528","020015","020015028"
207,"60000",324,0,"double mooring",1986,1,1,"201528","020015","020015028"
332,"75000",726,1,"double mooring",1988,1,1,"201528","020015","020015028"
183,"60000",326,0,"double mooring",1986,1,1,"201528","020015","020015028"
61,"1200000",2108,0,"rampura",1995,0,1,"302667","030026","030026067"
140,"48000",1505,0,"pallabi",1992,0,1,"302664","030026","030026064"
60,"40000",734,0.5,"pallabi",1988,1,1,"302664","030026","030026064"
90,"25000",461,0.5,"pallabi",1987,1,1,"302664","030026","030026064"
174,"16200",255,0,"uttara, bimanbandar",1986,1,1,"302695","030026","030026095"
414,"81000",2868,1,"rampura",1999,0,1,"302667","030026","030026067"
108,"30000",1490,0.5,"sher-e-bangla nagar",1992,0,1,"302680","030026","030026080"
58,NA,3004,0.5,"motijheel",1999,0,1,"302654","030026","030026054"
302,"70000",1129,0,"mirpur",1990,1,1,"302648","030026","030026048"
NA,NA,2682,1,"narayanganj sadar",1998,0,1,"306758","030067","030067058"
335,"84000",640,0,"uttara, bimanbandar",1988,1,1,"302695","030026","030026095"
100,"20000",2025,0,"mirpur",1995,0,1,"302648","030026","030026048"
60,"100000",1573,1,"mirpur",1993,0,1,"302648","030026","030026048"
125,"42500",2423,0,"uttara, bimanbandar",1997,0,1,"302695","030026","030026095"
135,"50000",577,0.5,"panchlaish",1988,1,1,"201557","020015","020015057"
173,"90000",1038,0.5,"new market",1990,1,1,"302663","030026","030026063"
341,"22200",93,0,"uttara, bimanbandar",1985,1,1,"302695","030026","030026095"
120,"30000",569,0,"narayanganj sadar",1988,1,1,"306758","030067","030067058"
150,"180000",847,1,"mohammadpur",1989,1,1,"302650","030026","030026050"
290,"202000",744,0,"mirpur",1989,1,1,"302648","030026","030026048"
100,"102000",1139,1,"mirpur",1990,1,1,"302648","030026","030026048"
106,"216000",2869,0,"mirpur",1999,0,1,"302648","030026","030026048"
149,"72000",1405,0,"tejgaon",1992,0,1,"302690","030026","030026090"
65,"150000",2099,1,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
110,"52000",585,0.5,"gazipur sadar",1988,1,1,"303330","030033","030033030"
95,"30000",62,0.5,"gulshan",1985,1,1,"302626","030026","030026026"
50,"60000",1781,1,"narayanganj sadar",1994,0,1,"306758","030067","030067058"
65,"30000",524,0.5,"dhanmondi",1987,1,1,"302616","030026","030026016"
72,"15000",199,0.5,"sabujbagh",1986,1,1,"302668","030026","030026068"
200,"25000",2189,1,"kotwali-dhk",1996,0,1,"302640","030026","030026040"
32,"90000",1762,1,"narayanganj sadar",1993,0,1,"306758","030067","030067058"
73,"60000",304,1,"new market",1986,1,1,"302663","030026","030026063"
NA,NA,1203,0.5,"gulshan",1991,1,1,"302626","030026","030026026"
139,"8500",752,0,"kafrul",1989,1,1,"302630","030026","030026030"
100,"7500",2224,0.5,"mirpur",1996,0,1,"302648","030026","030026048"
110,"150000",1349,1,"gulshan",1991,1,1,"302626","030026","030026026"
194,"16000",274,0,"mirpur",1986,1,1,"302648","030026","030026048"
80,"25000",200,0.5,"pallabi",1986,1,1,"302664","030026","030026064"
170,"36000",2288,1,"pallabi",1996,0,1,"302664","030026","030026064"
NA,NA,977,0.5,"mirpur",1990,1,1,"302648","030026","030026048"
130,"36000",1725,1,"mirpur",1993,0,1,"302648","030026","030026048"
70,"50000",1731,0,"gulshan",1993,0,1,"302626","030026","030026026"
NA,NA,1251,1,"chak bazar",1991,1,1,"302609","030026","030026009"
220,"60000",1499,0,"mirpur",1992,0,1,"302648","030026","030026048"
165,"60000",31,0,"mirpur",1985,1,1,"302648","030026","030026048"
80,"10000",2794,0.5,"ramna",1998,0,1,"302666","030026","030026066"
107,"82000",778,0.5,"uttara, bimanbandar",1989,1,1,"302695","030026","030026095"
100,NA,3029,0,"rampura",2000,0,1,"302667","030026","030026067"
80,"14500",2944,0,"mirpur",1999,0,1,"302648","030026","030026048"
116,"60000",467,0.5,"double mooring",1987,1,1,"201528","020015","020015028"
NA,NA,1952,0,"double mooring",1994,0,1,"201528","020015","020015028"
215,"67000",211,0,"new market",1986,1,1,"302663","030026","030026063"
NA,NA,2236,0.5,"rampura",1996,0,1,"302667","030026","030026067"
NA,NA,2036,0.5,"rampura",1995,0,1,"302667","030026","030026067"
